"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000112759",7.30114751426548,0.442161488783085,0.570267506895707,0.775358026604082,0.438128130039807,0.894798540180738,"SLC29A1"
"ENSG00000137040",12.1702329286629,-0.224997425920794,0.290237632382083,-0.775217962171755,0.438210876021837,0.894798540180738,"RANBP6"
"ENSG00000164466",10.4755104401664,-0.220038792909988,0.283810697653641,-0.775301264995021,0.438161662060298,0.894798540180738,"SFXN1"
"ENSG00000172071",25.0945743073647,-0.217929817615735,0.280985275645625,-0.775591593242719,0.437990165667141,0.894798540180738,"EIF2AK3"
"ENSG00000204304",34.5341623927755,-0.267780829284951,0.34528608240176,-0.775533225730695,0.438024640154578,0.894798540180738,"PBX2"
"ENSG00000220548",4.54327210469659,-1.65885877927013,2.13939603079757,-0.775386490107539,0.438111315730573,0.894798540180738,"VIMP1"
"ENSG00000269800",2.8876108746432,-1.04394517514015,1.34565835190454,-0.775787683153475,0.437874357542725,0.894798540180738,"PLEKHA3P1"
"ENSG00000068650",12.3486483246676,0.242763927380963,0.313991041099005,0.77315558600418,0.439430307554387,0.894824985737449,"ATP11A"
"ENSG00000074071",10.8745879042636,0.377386424928152,0.487073628227058,0.774803649915997,0.438455692215797,0.894824985737449,"MRPS34"
"ENSG00000077809",98.0862757616442,0.147626103869905,0.191317655430528,0.771628230221079,0.440334649232223,0.894824985737449,"GTF2I"
"ENSG00000081721",4.9929559426867,0.28667311412917,0.371339840689329,0.771996652976989,0.440116409860764,0.894824985737449,"DUSP12"
"ENSG00000089280",106.609323084945,-0.1264236936763,0.163154071368015,-0.77487305475286,0.438414675570315,0.894824985737449,"FUS"
"ENSG00000091513",25.6820344717006,-0.461833835603173,0.597098364254183,-0.773463575268766,0.439248077537322,0.894824985737449,"TF"
"ENSG00000099783",62.0906221240502,-0.129358685221703,0.167722471130651,-0.771266273085949,0.440549119047614,0.894824985737449,"HNRNPM"
"ENSG00000102078",3.44162982080144,0.4212261915991,0.543789262256224,0.774612926065145,0.438568416937536,0.894824985737449,"SLC25A14"
"ENSG00000102796",4.48371735463774,-0.410135558930818,0.531160549812431,-0.772149887779975,0.440025657772451,0.894824985737449,"DHRS12"
"ENSG00000108829",38.0013202612164,0.167555944670894,0.216939046177401,0.772364162299652,0.439898773404215,0.894824985737449,"LRRC59"
"ENSG00000109111",53.8459396449535,-0.128531963824096,0.166720651227634,-0.770942069129774,0.440741269877575,0.894824985737449,"SUPT6H"
"ENSG00000122566",380.310585251827,-0.194597010811888,0.252040155984173,-0.772087328910034,0.44006270646666,0.894824985737449,"HNRNPA2B1"
"ENSG00000124224",114.308554494892,-0.638772491797171,0.826121094549056,-0.773218957864584,0.439392808366017,0.894824985737449,"PPP4R1L"
"ENSG00000125971",166.879020966075,-0.46303367878013,0.597422635204227,-0.775052118040093,0.438308863516305,0.894824985737449,"DYNLRB1"
"ENSG00000134827",77.1935217214378,0.337155205454757,0.436634946862846,0.772167248355095,0.440015376787602,0.894824985737449,"TCN1"
"ENSG00000134873",3.70850484824722,-0.539728104996997,0.69855428753244,-0.77263587759732,0.439737905215814,0.894824985737449,"CLDN10"
"ENSG00000136213",3.9297255422508,0.590794363018166,0.763542318206848,0.773754576440013,0.439075938856312,0.894824985737449,"CHST12"
"ENSG00000138162",52.20466413095,0.241713357402457,0.313493756598546,0.771030849306485,0.440688646420259,0.894824985737449,"TACC2"
"ENSG00000141503",56.0593140625237,-0.13972633763649,0.181106579154576,-0.771514421445906,0.440402077687971,0.894824985737449,"MINK1"
"ENSG00000144036",12.4557183580949,0.206663899843922,0.267720454224318,0.771939149896863,0.440150468371197,0.894824985737449,"EXOC6B"
"ENSG00000149428",39.8261003588775,0.196041611248549,0.254084238768792,0.771561479761601,0.440374196259115,0.894824985737449,"HYOU1"
"ENSG00000158079",2.83905139457257,0.423803182380185,0.548498751192587,0.772660250289942,0.439723477090006,0.894824985737449,"PTPDC1"
"ENSG00000160746",10.2026063158793,-0.276780248662694,0.357932896951153,-0.773274127693453,0.439360164082238,0.894824985737449,"ANO10"
"ENSG00000162552",1.62276248580906,0.494304853618566,0.638980150101385,0.773584051930464,0.439176806135013,0.894824985737449,"WNT4"
"ENSG00000164949",2.92795660565734,-0.836227188991346,1.0846386735916,-0.770973052456554,0.440722904447796,0.894824985737449,"GEM"
"ENSG00000165678",81.8562325983341,0.137672717485419,0.17784911680791,0.774098404065262,0.438872601189265,0.894824985737449,"GHITM"
"ENSG00000166004",3.97565955745753,0.392658732785717,0.508308146115147,0.772481684164802,0.439829190809258,0.894824985737449,"KIAA1731"
"ENSG00000167985",1.68236962474921,0.57927143318725,0.749254493017027,0.773130409741948,0.439445205676546,0.894824985737449,"SDHAF2"
"ENSG00000169629",14.9029895975014,-0.275391482351744,0.35680314636652,-0.771830307989642,0.44021493850448,0.894824985737449,"RGPD8"
"ENSG00000170477",315.121478362221,0.413747994354394,0.535186505012101,0.773091231710035,0.439468389961027,0.894824985737449,"KRT4"
"ENSG00000171711",84.2934650587446,-0.631667310360872,0.816003322065234,-0.77409894455108,0.438872281591678,0.894824985737449,"DEFB4A"
"ENSG00000171970",3.29250957956843,0.595538225868726,0.77085289156687,0.772570528545606,0.439776591832636,0.894824985737449,"ZNF57"
"ENSG00000172382",30.7821395225131,0.608229887366681,0.787807337998543,0.772054102608277,0.440082384517344,0.894824985737449,"PRSS27"
"ENSG00000172534",17.0256827937707,0.195739705440877,0.252977058156785,0.773744887647342,0.439081669536019,0.894824985737449,"HCFC1"
"ENSG00000178585",17.0322384891885,0.228427148039377,0.29512773712944,0.773994170324937,0.438934238704593,0.894824985737449,"CTNNBIP1"
"ENSG00000187650",1.8079189657359,0.536137739442347,0.695023338406631,0.771395304036069,0.440472657699986,0.894824985737449,"VMAC"
"ENSG00000196150",4.0327010092433,-0.404220266542156,0.522469585031604,-0.773672340214224,0.439124580902144,0.894824985737449,"ZNF250"
"ENSG00000198574",8.3750517579084,0.466327410202348,0.602492786224639,0.773996669942664,0.438932760523999,0.894824985737449,"SH2D1B"
"ENSG00000213402",2.95383508096149,-0.49507728908559,0.641629461143829,-0.771593760989434,0.440355070644521,0.894824985737449,"PTPRCAP"
"ENSG00000234444",5.72284153738779,0.366061652379019,0.474713789970138,0.771120747096996,0.440635364180231,0.894824985737449,"ZNF736"
"ENSG00000071626",31.8500615237153,-0.145277624543129,0.188725311499885,-0.769783466714363,0.441428348666374,0.894978202350565,"DAZAP1"
"ENSG00000130695",4.60338466230371,0.365159192527245,0.474450052938764,0.769647279551204,0.44150915116661,0.894978202350565,"CEP85"
"ENSG00000154723",21.0433351734052,0.199328153235119,0.258930667330315,0.76981284330001,0.441410920075732,0.894978202350565,"ATP5J"
"ENSG00000162415",2.51990274777202,0.526113387499893,0.682705050335595,0.770630577935923,0.440925931288158,0.894978202350565,"ZSWIM5"
"ENSG00000163293",6.27186220082388,0.354622535560294,0.460390216245212,0.770265142583776,0.441142628941808,0.894978202350565,"NIPAL1"
"ENSG00000169727",25.5074114013338,0.159208472909648,0.20684030619175,0.769716869216267,0.441467861202723,0.894978202350565,"GPS1"
"ENSG00000179476",2.4742931229964,0.457388055918041,0.593981231303431,0.770037893140747,0.441277415199635,0.894978202350565,"C14orf28"
"ENSG00000179988",27.1096044662592,-0.672297182575595,0.872755249568486,-0.770315827842911,0.441112569703258,0.894978202350565,"PSTK"
"ENSG00000185507",15.759398625606,-0.373883158222108,0.485601385502468,-0.769938409123852,0.441336428613269,0.894978202350565,"IRF7"
"ENSG00000232860",2.6111913705494,-0.874248760711347,1.13543005048814,-0.769971483787567,0.441316808389089,0.894978202350565,"SMG7-AS1"
"ENSG00000268953",4.38580517355638,-1.19295786303834,1.54847165909107,-0.770409878691992,0.441056795315234,0.894978202350565,"ENSG00000268953"
"ENSG00000154813",9.93544336072292,-0.246204913543748,0.319943473218071,-0.769526288713933,0.441580944495235,0.894996132406735,"DPH3"
"ENSG00000040341",15.3065696996065,0.196127332067506,0.25498478740386,0.769172679140531,0.441790807033253,0.895286115346207,"STAU2"
"ENSG00000102119",14.912298439225,0.238314260879513,0.309914824669106,0.768966960951156,0.441912924286093,0.895286115346207,"EMD"
"ENSG00000213390",5.56246055071455,-0.365263978097261,0.475001610513124,-0.768974188745764,0.441908633436598,0.895286115346207,"ARHGAP19"
"ENSG00000158089",14.0503370662004,0.271256123314705,0.352911310784794,0.768624056597942,0.442116520142508,0.895443402191764,"GALNT14"
"ENSG00000215781",2.24568833391358,0.629435641330108,0.818806524992768,0.768723284582603,0.442057599050852,0.895443402191764,"ENSG00000215781"
"ENSG00000154479",1.29553130113062,1.11436975239853,1.45030207471225,0.768370791043396,0.442266928362169,0.895556969302651,"CCDC173"
"ENSG00000180198",24.3001413752305,0.221100577374486,0.287772400537396,0.768317520935277,0.442298567902885,0.895556969302651,"RCC1"
"ENSG00000062716",173.541863435383,0.167628033730177,0.218209377728598,0.768198119966539,0.442369490274551,0.895573033279732,"VMP1"
"ENSG00000126756",9.1225628993094,-0.235682621216121,0.306877884267441,-0.768001323323534,0.442486398704934,0.895643196750292,"UXT"
"ENSG00000152104",5.35258367121331,-0.385825849545205,0.502424701486889,-0.767927708178721,0.442530134841103,0.895643196750292,"PTPN14"
"ENSG00000218014",10.5202676572606,-0.966560202509365,1.25910603363921,-0.767655921491937,0.442691629816403,0.895842526719273,"KRT19P1"
"ENSG00000083223",38.1049990433477,-0.244030214382005,0.318049084473925,-0.767272179970737,0.442919705453208,0.896119488341345,"ZCCHC6"
"ENSG00000135317",18.6684290903802,0.219443064766726,0.28606557922945,0.767107547010095,0.443017575154826,0.896119488341345,"SNX14"
"ENSG00000186834",32.4947977041209,-0.199247396603651,0.259719370414585,-0.767164175261923,0.442983909844428,0.896119488341345,"HEXIM1"
"ENSG00000125457",5.68236584548868,0.272010559540231,0.354717470182556,0.766837222311719,0.443178302456377,0.896317084541219,"MIF4GD"
"ENSG00000135094",9.99768620612886,0.481855956126161,0.628835942069226,0.766266563168418,0.44351770940441,0.896748406187699,"SDS"
"ENSG00000138744",18.0860915581677,-0.299733415656467,0.391133430166965,-0.766320116203103,0.44348585172797,0.896748406187699,"NAAA"
"ENSG00000002822",5.4672453895104,-0.325556300124897,0.425592906333319,-0.764947665433893,0.44430270892554,0.896855013709441,"MAD1L1"
"ENSG00000111816",25.5085505938829,0.183386467249722,0.239849889139934,0.764588501196805,0.444516618484346,0.896855013709441,"FRK"
"ENSG00000124596",14.6418016748005,0.234847590906699,0.306785115860803,0.765511684775659,0.4439669112042,0.896855013709441,"OARD1"
"ENSG00000136444",11.3553689592707,0.23616965297884,0.308599647427735,0.765294629943298,0.444096121032024,0.896855013709441,"RSAD1"
"ENSG00000138166",54.8133038248208,-0.365279881093844,0.477371407546492,-0.765190112602772,0.444158346458342,0.896855013709441,"DUSP5"
"ENSG00000141068",11.7572432035075,0.205999964223901,0.269003210954781,0.765789982553514,0.443801275681126,0.896855013709441,"KSR1"
"ENSG00000141540",2.52989633273855,-0.956362485100913,1.25049972634717,-0.764784241812303,0.444400032808726,0.896855013709441,"TTYH2"
"ENSG00000152147",2.42874985223511,-0.412352568398846,0.538766915626557,-0.765363567136082,0.444055081320434,0.896855013709441,"GEMIN6"
"ENSG00000152804",2.76272512099839,0.553171249497564,0.723365810156605,0.764718544518721,0.444439161032086,0.896855013709441,"HHEX"
"ENSG00000166902",6.39861273859884,0.261661331187571,0.3416936717132,0.76577751608814,0.44380869463857,0.896855013709441,"MRPL16"
"ENSG00000172671",10.2194385823937,-0.461474545766303,0.603368525788385,-0.764830325153805,0.444372587504527,0.896855013709441,"ZFAND4"
"ENSG00000173597",10.0993590080819,0.485986625605938,0.634770357673925,0.765610145040175,0.443908306208088,0.896855013709441,"SULT1B1"
"ENSG00000178568",2.48866768441653,0.986749098205523,1.29045798102624,0.764650312302928,0.444479801094352,0.896855013709441,"ERBB4"
"ENSG00000260917",6.83606544531355,-0.472833969961526,0.61729451324069,-0.765977924344781,0.443689437633035,0.896855013709441,"ENSG00000260917"
"ENSG00000269028",2.55886567203194,-0.652973541692611,0.853554099133372,-0.765005454669582,0.444268296537975,0.896855013709441,"MTRNR2L12"
"ENSG00000134070",11.0877468230484,0.410974177980204,0.537722951270306,0.764286101252192,0.444696766156098,0.896943578638269,"IRAK2"
"ENSG00000168763",4.90940845559554,0.389846671609191,0.510209561996845,0.764091268857093,0.444812855041387,0.896943578638269,"CNNM3"
"ENSG00000177302",7.11260965050737,-0.277319049769735,0.362924544017113,-0.764123160974912,0.444793851266867,0.896943578638269,"TOP3A"
"ENSG00000198157",3.98105141926951,0.401775915372567,0.525698488806489,0.764270630270848,0.444705983749969,0.896943578638269,"HMGN5"
"ENSG00000133665",3.0014747218247,0.784474111540963,1.02692508463548,0.763905881040409,0.44492333251846,0.897039129572811,"DYDC2"
"ENSG00000113648",65.888599123432,-0.126072630723647,0.16510515080365,-0.763589931083237,0.445111651465333,0.897171898297248,"H2AFY"
"ENSG00000165704",4.85233861967381,-0.298428001151286,0.390874070954467,-0.76348886592186,0.445171899979541,0.897171898297248,"HPRT1"
"ENSG00000196975",26.9892034640598,0.205955107354416,0.269759124971403,0.763477815166582,0.44517848800725,0.897171898297248,"ANXA4"
"ENSG00000090054",25.0984939956336,0.156310602176022,0.204911204690299,0.76282115666768,0.445570061870794,0.897232010761396,"SPTLC1"
"ENSG00000115561",26.1634866512543,-0.167896768147056,0.2199689834741,-0.763274737626017,0.445299564783192,0.897232010761396,"CHMP3"
"ENSG00000119950",7.43694132958516,-0.290612033388161,0.381226414635894,-0.762308230046762,0.445876063058331,0.897232010761396,"MXI1"
"ENSG00000120756",35.49658156864,0.286225179345016,0.375456843467776,0.762338426705441,0.445858045054022,0.897232010761396,"PLS1"
"ENSG00000126001",8.56693158279617,-0.243389564854597,0.319298268446259,-0.762263967289764,0.445902474893798,0.897232010761396,"CEP250"
"ENSG00000133627",2.11908115710271,-0.552859765018657,0.725105280907236,-0.762454473268946,0.445788805243503,0.897232010761396,"ACTR3B"
"ENSG00000151715",40.2234292659495,0.240452390218658,0.315102371403823,0.763092924840301,0.44540797923229,0.897232010761396,"TMEM45B"
"ENSG00000154743",1.71673349812451,-0.481550428301091,0.63140174249646,-0.762668830144685,0.44566092416218,0.897232010761396,"TSEN2"
"ENSG00000164007",6.62575568926891,-0.94570896797104,1.23964631959353,-0.762886117615489,0.445531316081061,0.897232010761396,"CLDN19"
"ENSG00000170340",22.048285503613,-0.178854005601232,0.234422736259301,-0.762955029257047,0.445490216009056,0.897232010761396,"B3GNT2"
"ENSG00000174100",8.58955337793747,0.237518780557247,0.311497193162441,0.762506968829684,0.445757485495319,0.897232010761396,"MRPL45"
"ENSG00000100320",19.6712121518466,-0.20037344183318,0.263070800949209,-0.761671158905492,0.446256292864914,0.897309004660352,"RBFOX2"
"ENSG00000106477",2.73223414251785,0.438137401630915,0.575193145882715,0.761722222817054,0.446225809054429,0.897309004660352,"CEP41"
"ENSG00000138696",5.63904379473827,0.370532458218905,0.486253355687101,0.762015220841661,0.446050919870572,0.897309004660352,"BMPR1B"
"ENSG00000181619",5.27754330939539,-0.82438665496872,1.08193779445944,-0.76195383800286,0.446087555774217,0.897309004660352,"GPR135"
"ENSG00000273228",5.15307251224906,-1.7317028196594,2.27303991700437,-0.761844438676467,0.446152854219773,0.897309004660352,"OR5BQ1P"
"ENSG00000087916",211.423058989941,-0.34254358860299,0.449997286559164,-0.761212564684995,0.446530114672371,0.897500114273708,"SLC6A14"
"ENSG00000115541",2.46244728620569,0.476667350039025,0.626089185121064,0.761340974044863,0.446453433149961,0.897500114273708,"HSPE1"
"ENSG00000188277",13.9191060288712,0.331467466924633,0.435456806331335,0.76119482370066,0.446540709549318,0.897500114273708,"C15orf62"
"ENSG00000083312",36.2478510181836,0.15167722622633,0.199307347451125,0.761021749404019,0.446644076646004,0.897580986820196,"TNPO1"
"ENSG00000010292",8.34606488339851,0.303519710335823,0.399147732184332,0.760419478459302,0.44700388377428,0.897718859300586,"NCAPD2"
"ENSG00000076984",10.5699259400389,-0.214732790817247,0.282402508267065,-0.760378482949507,0.44702838119624,0.897718859300586,"MAP2K7"
"ENSG00000118655",36.6707250968653,-0.568909666026105,0.747830459607435,-0.760746849392505,0.446808286240085,0.897718859300586,"DCLRE1B"
"ENSG00000125459",10.6437125466298,-0.230278953218169,0.302780264405221,-0.760548094739684,0.446927032330786,0.897718859300586,"MSTO1"
"ENSG00000260790",13.5444487304192,-1.04441325272825,1.37308219637055,-0.760634181616322,0.446875597469006,0.897718859300586,"ENSG00000260790"
"ENSG00000090104",19.1255889633003,-0.527524293337317,0.694028304798942,-0.760090459841028,0.447200514833309,0.897810917805703,"RGS1"
"ENSG00000136878",11.8372001799237,0.221924282189518,0.291949474210842,0.760146195808002,0.447167201944403,0.897810917805703,"USP20"
"ENSG00000008710",16.596452793916,0.216744711793033,0.285205331824931,0.759960237791342,0.447278352888238,0.897840409623742,"PKD1"
"ENSG00000101901",12.8466297512901,0.274483282756876,0.361260536737092,0.759793154370003,0.44737823549529,0.897914137813669,"ALG13"
"ENSG00000204922",2.10331024683562,-0.52603538448647,0.692544467084439,-0.759569109982266,0.447512189317065,0.898056218448841,"C11orf83"
"ENSG00000128872",3.30972268052332,0.662454206521306,0.872346683037964,0.759393277239614,0.447617333862055,0.898101321374854,"TMOD2"
"ENSG00000170832",20.2043822666949,-0.301778018194251,0.397431797820981,-0.759320265385972,0.447660997649711,0.898101321374854,"USP32"
"ENSG00000132386",15.2323099421757,0.316706348588882,0.417264076149208,0.759006985484253,0.447848378089236,0.898338957268003,"SERPINF1"
"ENSG00000137747",22.1618590767721,0.256624542678583,0.338242551727845,0.758699759588698,0.448032180755901,0.898338957268003,"TMPRSS13"
"ENSG00000146376",24.1806064761674,0.195927347190714,0.258194414511228,0.758836505280767,0.447950365228577,0.898338957268003,"ARHGAP18"
"ENSG00000233217",2.87496739130263,0.454682856780218,0.599283746384662,0.758710476503348,0.448025768473855,0.898338957268003,"MROH3P"
"ENSG00000118137",5.09407286923132,-0.971470864968669,1.28157000220703,-0.758031838522801,0.448431922739749,0.89840891357031,"APOA1"
"ENSG00000123136",17.4458926586785,-0.215925334998358,0.284713809431126,-0.758394316839737,0.448214959103067,0.89840891357031,"DDX39A"
"ENSG00000157703",2.83837664670505,-0.461446948277627,0.608610443820282,-0.758197551427311,0.448332726857716,0.89840891357031,"SVOPL"
"ENSG00000189376",2.14705526575563,0.443790309415752,0.5854065535213,0.758089069461715,0.448397662843532,0.89840891357031,"C8orf76"
"ENSG00000213762",10.5060517340177,0.329913266165352,0.435141059906926,0.758175443696163,0.448345959843532,0.89840891357031,"ZNF134"
"ENSG00000218418",4.20577603984318,-0.672732599037952,0.8875006693696,-0.758007990592052,0.448446199156597,0.89840891357031,"ENSG00000218418"
"ENSG00000031698",32.438597816657,0.193828509423497,0.255846888950641,0.757595725390634,0.448693039970659,0.898650182040123,"SARS"
"ENSG00000146281",3.748997253835,-0.367047378692765,0.484442026094851,-0.757670389688486,0.448648329542802,0.898650182040123,"PM20D2"
"ENSG00000144747",25.2375317678913,0.212885504641085,0.281040717751921,0.757489898061686,0.448756415757981,0.898650523837602,"TMF1"
"ENSG00000003056",19.7757790078828,0.195621194947106,0.2594778356355,0.753903293774591,0.450907292656486,0.898825264217264,"M6PR"
"ENSG00000003989",35.6580570550335,-0.644356385200042,0.85750671655916,-0.751430131982631,0.452393834268423,0.898825264217264,"SLC7A2"
"ENSG00000063854",9.09911533135637,0.266500617345085,0.352337255851219,0.756379329518363,0.449421797540521,0.898825264217264,"HAGH"
"ENSG00000071127",139.306096545776,-0.14234183496257,0.18816236332582,-0.756484094091082,0.449359005404188,0.898825264217264,"WDR1"
"ENSG00000072415",17.3776943126995,-0.181645485423679,0.242114677868074,-0.750245656410208,0.453106765702834,0.898825264217264,"MPP5"
"ENSG00000080815",53.1530893418819,-0.125369377716779,0.166972449863806,-0.75083870314557,0.452749733826668,0.898825264217264,"PSEN1"
"ENSG00000091844",1.60008673052957,0.609974005487847,0.812615219899117,0.750630791241608,0.452874884921699,0.898825264217264,"RGS17"
"ENSG00000094975",15.4522737630226,0.187651493617825,0.249934993228345,0.750801203120779,0.452772305256512,0.898825264217264,"SUCO"
"ENSG00000095139",64.4548279478982,0.1171518118024,0.155894119984956,0.75148319778645,0.45236190899991,0.898825264217264,"ARCN1"
"ENSG00000100330",64.5520721310711,-0.271780864878627,0.361784754153426,-0.751222548099331,0.452518732408635,0.898825264217264,"MTMR3"
"ENSG00000103423",11.4809311309564,0.235087991243818,0.313062469396623,0.750929971570568,0.452694801615928,0.898825264217264,"DNAJA3"
"ENSG00000104524",5.59726771898791,-0.447336028649096,0.593058421006183,-0.754286614614031,0.450677138027231,0.898825264217264,"PYCRL"
"ENSG00000104980",9.3804929449883,0.256152246994555,0.338853124895349,0.755938866060819,0.449685850011862,0.898825264217264,"TIMM44"
"ENSG00000106603",158.902677853623,-0.477115028109481,0.63327620230108,-0.753407480615615,0.451205088922544,0.898825264217264,"COA1"
"ENSG00000106991",4.05944887626322,-0.491455443734857,0.654932736951817,-0.750390713437512,0.453019422351844,0.898825264217264,"ENG"
"ENSG00000109452",9.01703233482014,0.249826775379265,0.331355959365649,0.753952866450739,0.450877524338589,0.898825264217264,"INPP4B"
"ENSG00000116455",8.05744092865277,0.291947940024148,0.386099967130574,0.756145985180606,0.449561673671188,0.898825264217264,"WDR77"
"ENSG00000116809",13.0572830435154,-0.214129045101879,0.283184080787628,-0.756147889762433,0.449560531887107,0.898825264217264,"ZBTB17"
"ENSG00000117013",3.45830125291917,-0.901490892480966,1.19417408650316,-0.754907431562813,0.450304526432238,0.898825264217264,"KCNQ4"
"ENSG00000123146",49.8433303385155,-0.513070740627409,0.681225576649248,-0.753158363711263,0.451354756000559,0.898825264217264,"CD97"
"ENSG00000123485",1.57811226399646,-0.837388508185464,1.10974942888785,-0.754574398857465,0.45050438948988,0.898825264217264,"HJURP"
"ENSG00000127720",3.57439800246036,0.397331994193661,0.526625147461469,0.754487316279806,0.450556658678863,0.898825264217264,"METTL25"
"ENSG00000127914",42.8287806309607,0.191099315672464,0.253507202691074,0.753822035996898,0.45095609023693,0.898825264217264,"AKAP9"
"ENSG00000130638",29.2732389888394,0.188595899807483,0.249640431262286,0.755470173055957,0.449966922320755,0.898825264217264,"ATXN10"
"ENSG00000131469",102.680956304513,-0.162269893378464,0.216305752371631,-0.750187600649988,0.453141725546684,0.898825264217264,"RPL27"
"ENSG00000131795",35.4434512341089,-0.215097870482942,0.284356242240089,-0.756438011659084,0.449386624952047,0.898825264217264,"RBM8A"
"ENSG00000136021",33.3414295983987,0.154101211628984,0.205234294150233,0.750855076472651,0.452739878848407,0.898825264217264,"SCYL2"
"ENSG00000136250",4.29253411515251,-0.729080719077934,0.963061551698388,-0.7570447784902,0.449023035826071,0.898825264217264,"AOAH"
"ENSG00000143556",102.368127790036,-0.817537947939162,1.0873641786113,-0.751852933929882,0.452139504937233,0.898825264217264,"S100A7"
"ENSG00000145216",7.90654795137098,-0.242614998552899,0.321274545384989,-0.755164086411417,0.450150534328261,0.898825264217264,"FIP1L1"
"ENSG00000147799",30.2145402230037,-0.501194511769029,0.66809146310544,-0.750188468865272,0.453141202716189,0.898825264217264,"ARHGAP39"
"ENSG00000148832",2.57470196822481,-0.42864850237053,0.566658152803573,-0.75644989884954,0.449379500261403,0.898825264217264,"PAOX"
"ENSG00000151150",24.265810874414,0.331342765629398,0.440317570994611,0.752508615272711,0.451745250849653,0.898825264217264,"ANK3"
"ENSG00000152256",9.37023276213887,-0.410699121843428,0.545412263154707,-0.753006761285331,0.451445851048951,0.898825264217264,"PDK1"
"ENSG00000154518",40.0753476617943,0.251520175067268,0.334839194726698,0.751167064753467,0.452552118678377,0.898825264217264,"ATP5G3"
"ENSG00000156206",1.20483063653954,0.893960054388712,1.1904495833978,0.750943229227029,0.452686822473105,0.898825264217264,"C15orf26"
"ENSG00000167196",6.64834986467482,0.285809069889201,0.379447003797387,0.753225264737666,0.451314559738724,0.898825264217264,"FBXO22"
"ENSG00000167815",18.8001063624632,0.261317060181563,0.347461445300297,0.752074981889622,0.452005968130879,0.898825264217264,"PRDX2"
"ENSG00000168028",204.846793851749,0.188143130183788,0.250128292614845,0.752186520832717,0.451938898448871,0.898825264217264,"RPSA"
"ENSG00000168078",1.36767821552836,-0.787486346651495,1.04383624430119,-0.754415600100847,0.450599707141365,0.898825264217264,"PBK"
"ENSG00000168273",3.26425344495316,0.488946352147482,0.647182133119319,0.755500387179781,0.44994880009487,0.898825264217264,"SMIM4"
"ENSG00000168569",3.52373475243582,-0.496944306109535,0.661242899160869,-0.751530650446556,0.452333361770055,0.898825264217264,"TMEM223"
"ENSG00000168830",23.8447028841625,-0.958767592005138,1.26890048768903,-0.755589269061816,0.44989549174517,0.898825264217264,"HTR1E"
"ENSG00000169372",3.63527347369474,0.493519364747145,0.653432425911878,0.755272228889512,0.450085658116895,0.898825264217264,"CRADD"
"ENSG00000171403",28.8277820425324,-0.803934838929983,1.06821316106623,-0.752597766280598,0.451691660331917,0.898825264217264,"KRT9"
"ENSG00000178458",16.5682103838695,-0.247360167441542,0.328766625228385,-0.752388315783902,0.451817571063578,0.898825264217264,"H3F3AP6"
"ENSG00000180712",1.592522710629,0.775040438838157,1.03313051018724,0.750186381290486,0.453142459833264,0.898825264217264,"ENSG00000180712"
"ENSG00000182220",51.2113991235473,0.115412325010668,0.152742875706785,0.755598743814545,0.449889809319765,0.898825264217264,"ATP6AP2"
"ENSG00000182326",5.50792533836218,-0.398006081298182,0.527021680645291,-0.755198687103078,0.450129776304568,0.898825264217264,"C1S"
"ENSG00000183207",17.4289317528682,0.19023889814867,0.251751316101735,0.755661980618177,0.449851884472697,0.898825264217264,"RUVBL2"
"ENSG00000188229",93.5334098896874,0.177678129741648,0.236757740355223,0.750463868573278,0.45297537697381,0.898825264217264,"TUBB4B"
"ENSG00000188785",3.08504565107878,0.517162984535963,0.684977659452544,0.755007082930699,0.450244732380275,0.898825264217264,"ZNF548"
"ENSG00000189046",2.18478544633889,0.457076444014978,0.606202560669292,0.753999527006834,0.450849505760894,0.898825264217264,"ALKBH2"
"ENSG00000196917",3.44186838211524,-1.24706282031728,1.66020303016962,-0.751150791593164,0.452561911071998,0.898825264217264,"HCAR1"
"ENSG00000198960",5.87057122825635,-0.307195388807953,0.406431657697948,-0.755835287408283,0.449747956922351,0.898825264217264,"ARMCX6"
"ENSG00000214113",6.58896266149774,-0.4237363651154,0.561860438187314,-0.75416658001846,0.450749202398479,0.898825264217264,"LYRM4"
"ENSG00000215506",5.53584891395644,-0.982691277715033,1.30789074337782,-0.751355786169942,0.452438564084706,0.898825264217264,"TPTE2P4"
"ENSG00000224019",2.77922277461568,-1.35653287911755,1.79400791455307,-0.756146541000901,0.449561340460465,0.898825264217264,"RPL21P32"
"ENSG00000227345",5.34444516301777,0.305630704617444,0.405997740356464,0.752789176484338,0.451576611840448,0.898825264217264,"PARG"
"ENSG00000231467",3.81013650668987,-1.24433013565966,1.65375003733593,-0.752429392330767,0.451792876418338,0.898825264217264,"ENSG00000231467"
"ENSG00000233087",5.07347059845261,-1.07448009585677,1.42935726218531,-0.751722556902269,0.452217922404971,0.898825264217264,"ENSG00000233087"
"ENSG00000236901",3.74320294146852,0.394943650764703,0.526337244284978,0.750362348576013,0.45303650097009,0.898825264217264,"MIR600HG"
"ENSG00000243566",5.86153520492942,0.339074274975416,0.450383493361401,0.752856798646777,0.451535971011597,0.898825264217264,"UPK3B"
"ENSG00000247796",2.13186216030736,0.796266848191416,1.05497186137933,0.754775437470277,0.450383734092885,0.898825264217264,"ENSG00000247796"
